Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
Miles Davis Sextet* – Someday My Prince Will Come,Columbia – CL 1656,US,"Vinyl, LP, Album, Mono",Jazz,11 Dec 1961,"Hard Bop, Modal","Rated 4.49 of 55 votes (479 have, 218 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),92.6%,nan,nan,$49.00
Gerry Mulligan Meets Stan Getz – Gerry Mulligan Meets Stan Getz,"Verve Records – MG V-8249, Verve Records – V-8249",US,"Vinyl, LP, Album, Mono",Jazz,1961,"Bop, Hard Bop","Rated 4.00 of 2 votes (21 have, 22 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.7%,nan,MGM Records Division,$49.99
Jimmy Smith – I'm Movin' On,Blue Note – BST 84255,US,"Vinyl, LP, Album, Stereo, Pitman Press",Jazz,Aug 1967,"Hard Bop, Soul-Jazz","Rated 3.94 of 34 votes (416 have, 83 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),93.8%,nan,"Columbia Records Pressing Plant, Pitman",$49.90
Sonny Rollins – Shadow Waltz,JAZZLAND – JLP 86,US,"Vinyl, LP, Album, Reissue, Remastered, Mono",Jazz,1962,Hard Bop,"Rated 4.33 of 6 votes (50 have, 48 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,WOR Studios,nan,$49.99
Charlie Mingus* – Tijuana Moods,"RCA Victor – LPM-2533, RCA Victor – LPM 2533",US,"Vinyl, LP, Album, Remastered, Mono, Indianapolis",Jazz,1962,"Hard Bop, Post Bop","Rated 5.00 of 1 votes (31 have, 46 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,"RCA Records Pressing Plant, Indianapolis",$49.99
The Horace Silver Quintet & The Horace Silver Trio – Blowin' The Blues Away,"Blue Note – BST 84017, Blue Note – ST-84017, Blue Note – 84017",US,"Vinyl, LP, Album, Stereo",Jazz,1959,Hard Bop,"Rated 4.30 of 20 votes (144 have, 184 want)",Very Good (VG),Sleeve: Fair (F),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$49.50
Shirley Scott Trio – Great Scott!!,Impulse! – A-67,US,"Vinyl, LP, Album, Promo, Mono, Gatefold",Jazz,1964,"Soul-Jazz, Hard Bop","No Rating Yet (1 have, 0 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.00
Art Blakey And The Jazz Messengers* – Drum Suite,Columbia – CL 1002,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Afro-Cuban Jazz, Hard Bop","Rated 4.34 of 135 votes (1180 have, 447 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.0%,nan,nan,$49.99
Shirley Scott Trio – Great Scott!!,"Impulse! – AS-67, Impulse! – STEREO A-67",US,"Vinyl, LP, Album, Stereo",Jazz,1964,"Soul-Jazz, Hard Bop","Rated 4.33 of 3 votes (58 have, 9 want)",Mint (M),Sleeve: Mint (M),96.6%,nan,nan,$49.99
"Earl Bud' Powell* – Blue Note Café Paris, 1961",ESP Disk – ESP 1066,US,"Vinyl, LP, Album",Jazz,1968,Hard Bop,"Rated 4.20 of 5 votes (106 have, 50 want)",Mint (M),Sleeve: Very Good Plus (VG+),99.7%,"Blue Note Club, Paris",nan,$49.99
Lee Morgan – The Sidewinder,"Blue Note – BST 84157, Blue Note – ST-84157, Blue Note – 84157",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.72 of 109 votes (963 have, 813 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,Plastylite,$49.99
"Gil Evans Orchestra* Featuring Julian ""Cannonball"" Adderly* – New Bottle Old Wine",World Pacific Records – WP-1246,US,"Vinyl, LP, Mono, Album",Jazz,1958,Hard Bop,"Rated 4.43 of 7 votes (36 have, 41 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.8%,nan,nan,$49.70
Jimmy Smith – Bucket,Blue Note – BST-84235,US,"Vinyl, LP, Album, Stereo",Jazz,1966,"Soul-Jazz, Hard Bop","Rated 3.97 of 32 votes (397 have, 46 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.99
Miles Davis – Miles Davis In Europe,Columbia – CL 2183,US,"Vinyl, LP, Album, Mono, Pitman Pressing",Jazz,1964,"Hard Bop, Modal","Rated 4.24 of 42 votes (503 have, 94 want)",Mint (M),Sleeve: Good Plus (G+),99.9%,Antibes Jazz Festival,"Columbia Records Pressing Plant, Pitman",$49.99
Albert Ayler – My Name Is Albert Ayler,"Fontana – SFJL927, Fontana – 888 603 ZY, Fontana – SFJL.927",UK,"Vinyl, LP, Album, Reissue",Jazz,1969,"Hard Bop, Free Jazz","Rated 4.63 of 8 votes (44 have, 114 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.99
Booker Ervin With Dexter Gordon – Setting The Pace,Prestige – PR 7455,US,"Vinyl, LP, Album, Mono",Jazz,1967,Hard Bop,"Rated 4.42 of 12 votes (51 have, 74 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$49.99
Chet Baker – The Trumpet Artistry Of Chet Baker,Pacific Jazz – PJ-1206,US,"Vinyl, LP, Album, Mono",Jazz,1955,"Hard Bop, Modal","Rated 4.44 of 32 votes (250 have, 220 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.5%,nan,nan,$49.95
Art Farmer Benny Golson Jazztet* – Another Git Together,Mercury – MG-20737,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1962,Hard Bop,"Rated 4.00 of 1 votes (13 have, 17 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$49.00
Jimmy Smith – Jimmy Smith's Greatest Hits!,Blue Note – BST 89901,US,"2 × Vinyl, LP, Compilation",Jazz,1968,"Hard Bop, Soul-Jazz","Rated 4.15 of 41 votes (497 have, 27 want)",Mint (M),Sleeve: Near Mint (NM or M-),100.0%,Manhattan Towers,nan,$49.99
Shirley Scott Trio – Great Scott!!,Impulse! – A-67,US,"Vinyl, LP, Mono",Jazz,1964,"Soul-Jazz, Hard Bop","Rated 3.92 of 13 votes (291 have, 50 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$49.00
Miles Davis – E.S.P.,Columbia – CL 2350,US,"Vinyl, LP, Album, Mono, Pitman press",Jazz,1965,"Hard Bop, Post Bop, Modal","Rated 4.55 of 42 votes (426 have, 250 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,"Columbia Records Pressing Plant, Pitman",$49.99
The Horace Silver Quintet & Trio* – Blowin' The Blues Away,Blue Note – BLP 4017,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,Oct 1959,Hard Bop,"Rated 4.62 of 78 votes (682 have, 361 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$49.99
Miles Davis Quintet* – Miles Smiles,Columbia – CS 9401,US,"Vinyl, LP, Album, Stereo, Pitman Pressing",Jazz,1967,"Hard Bop, Modal, Post Bop","Rated 4.58 of 159 votes (1653 have, 745 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),100.0%,nan,"Columbia Records Pressing Plant, Pitman",$49.99
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BLP 4076,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1962,Hard Bop,"Rated 4.50 of 8 votes (83 have, 37 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Village Gate,Plastylite,$49.99
Stanley Turrentine – Rough 'N Tumble,Blue Note – BLP 4240,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Hard Bop, Soul-Jazz","Rated 4.27 of 11 votes (60 have, 55 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
Sonny Rollins – You Stepped Out Of A Dream,Blue Note – 45-1687,US,"Vinyl, 7"", 45 RPM",Jazz,1957,Hard Bop,"Rated 5.00 of 1 votes (17 have, 15 want)",Very Good Plus (VG+),Sleeve: Not Graded,100.0%,nan,nan,$49.99
Charlie Mingus* – Tonight At Noon,Atlantic – SD 1416,US,"Vinyl, LP, Stereo","Jazz, Blues",1965,Hard Bop,"Rated 4.38 of 34 votes (328 have, 142 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$49.99
The Randy Weston Trio + Four Trombones* – Music From Destry Rides Again,United Artists Records – UAS 5045,US,"Vinyl, LP, Album, Stereo, Microgroove","Jazz, Stage & Screen",1959,Hard Bop,"Rated 5.00 of 1 votes (5 have, 15 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$49.99
"Max Roach, Sonny Clark, George Duvivier – Max Roach, Sonny Clark, George Duvivier",Time Records (3) – S/2101,Canada,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 5.00 of 1 votes (19 have, 36 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$49.95
The Incredible Jimmy Smith* – Back At The Chicken Shack,Blue Note – BST 84117,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,Hard Bop,"Rated 4.75 of 8 votes (102 have, 155 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$49.99
Elvin Jones – And Then Again,Atlantic – SD 1443,US,"Vinyl, LP",Jazz,1965,Hard Bop,"Rated 5.00 of 1 votes (13 have, 35 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$49.95
Art Farmer – Brass Shout,"London Records – LTZ-T 15184, London American Recordings – LTZ-T 15184",UK,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 3.75 of 4 votes (27 have, 24 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.4%,nan,nan,$49.00
Cannonball Adderley – Artistry Of Julian Cannonball Adderley,Fontana – SFON-7066,Japan,"Vinyl, LP, Compilation, Stereo",Jazz,1966,Hard Bop,"Rated 5.00 of 1 votes (2 have, 0 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.00
John Coltrane With Red Garland – Soultrane,"Prestige – PR 7531, Prestige – PRST 7531",US,"Vinyl, LP, Album, Remastered, Repress, Stereo",Jazz,1968,Hard Bop,"Rated 5.00 of 1 votes (10 have, 49 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Hackensack, New Jersey",nan,$49.99
John Coltrane And Johnny Hartman – John Coltrane And Johnny Hartman,Impulse! – A-40,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1963,"Ballad, Vocal, Hard Bop","Rated 4.38 of 60 votes (496 have, 654 want)",Good Plus (G+),Sleeve: Good Plus (G+),98.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
Duke Pearson – Sweet Honey Bee,Blue Note – BST 84252,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1967,"Hard Bop, Soul-Jazz, Post Bop","Rated 4.38 of 8 votes (55 have, 79 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.4%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.00
Stanley Turrentine – Hustlin',Blue Note – BST 84162,US,"Vinyl, LP, Album, Stereo",Jazz,Mar 1965,Hard Bop,"Rated 4.28 of 18 votes (151 have, 123 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,nan,Plastylite,$49.97
Sonny Rollins – Brass / Trio,Verve Records – V6-8430,US,"Vinyl, LP, Album, Reissue, Stereo, Terre Haute Pressing",Jazz,1959,"Big Band, Hard Bop","Rated 3.88 of 8 votes (110 have, 19 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Metropolitan Studios, New York","Columbia Records Pressing Plant, Terre Haute",$49.99
Sonny Stitt – Only The Blues,"Verve Records – V-8250, Verve Records – MG V-8250, Verve Records – MGV-8250",US,"Vinyl, LP, Album, Reissue",Jazz,1961,Hard Bop,"Rated 4.00 of 1 votes (5 have, 12 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.1%,nan,MGM Record Manufacturing Division,$49.99
The Incredible Jimmy Smith* – Midnight Special,Blue Note – BLP 4078,US,"Vinyl, LP, Album, Mono, No DG","Jazz, Blues",1961,"Soul-Jazz, Hard Bop","Rated 4.39 of 83 votes (1008 have, 264 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),92.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$49.00
Les McCann Ltd. – The Truth,"Pacific Jazz – PJ-2, Pacific Jazz – STEREO-2",US,"Vinyl, LP, Album, Stereo, Red",Jazz,1960,Hard Bop,"Rated 4.25 of 4 votes (50 have, 42 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$49.76
Dizzy Gillespie – At Newport,"Verve Records – MG V-8242, Verve Records – MGV-8242",US,"Vinyl, LP, Album, Mono",Jazz,1957,"Bop, Hard Bop","Rated 4.19 of 16 votes (221 have, 157 want)",Very Good Plus (VG+),Sleeve: Good (G),99.8%,Newport Jazz Festival,nan,$49.95
Sonny Red – Breezing,Jazzland – JLP 932S,US,"Vinyl, LP, Album, Stereo",Jazz,1960,Hard Bop,"Rated 4.75 of 4 votes (34 have, 36 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$49.99
Cannonball Adderley Sextet – Planet Earth,Riverside Records – RS-3041,Canada,"Vinyl, LP, Compilation",Jazz,1969,Hard Bop,"Rated 3.00 of 1 votes (13 have, 9 want)",Very Good (VG),Sleeve: Very Good (VG),99.8%,nan,nan,$49.91
Shelly Manne & His Men – Vol. 4 - Swinging Sounds,Contemporary Records – C 3516,US,"Vinyl, LP, Album",Jazz,1956,"Hard Bop, Cool Jazz","Rated 4.06 of 17 votes (195 have, 39 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$49.99
Jackie McLean – Greasy,Blue Note – 45-1776,US,"Vinyl, 7"", 45 RPM",Jazz,1960,Hard Bop,"Rated 4.00 of 1 votes (9 have, 18 want)",Good (G),Sleeve: Generic,99.5%,nan,nan,$49.99
Lee Morgan – The Sidewinder,"Blue Note – BLP 4157, Blue Note – 4157",US,"Vinyl, LP, Album, Mono",Jazz,Jul 1964,Hard Bop,"Rated 4.62 of 140 votes (1163 have, 1102 want)",Good Plus (G+),Sleeve: Very Good (VG),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$49.99
The Harold Land Quintet* – The Fox,HiFi Jazz – SJ 612,US,"Vinyl, LP, Album, Stereo",Jazz,1960,Hard Bop,"Rated 4.00 of 5 votes (35 have, 189 want)",Very Good (VG),Sleeve: No Cover,100.0%,Radio Recorders,nan,$49.99
Thelonious Monk – Solo Monk,Columbia – CS 9149,US,"Vinyl, LP, Album, Stereo, 360 Sound, 2-Eye Label, Non-Breakable",Jazz,1965,"Hard Bop, Bop","Rated 4.40 of 10 votes (123 have, 149 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$45.88
Freddie Hubbard – High Blues Pressure,Atlantic – SC1501,US,"Vinyl, LP, Album",Jazz,1968,Hard Bop,"Rated 3.76 of 21 votes (306 have, 120 want)",Mint (M),Sleeve: Near Mint (NM or M-),99.0%,nan,nan,$48.95
John Coltrane – Coltrane Time,United Artists Jazz – UAJ 14001,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1963,"Hard Bop, Modal","Rated 4.19 of 27 votes (294 have, 110 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.6%,nan,Plastylite,$48.00
Blue Mitchell – Collision In Black,Blue Note – BST 84300,US,"Vinyl, LP, Album, Stereo","Jazz, Funk / Soul",1969,"Hard Bop, Jazz-Funk","Rated 4.08 of 38 votes (340 have, 216 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.00
Miles Davis – E.S.P.,Columbia – CL 2350,US,"Vinyl, LP, Album, Mono, Pitman press",Jazz,1965,"Hard Bop, Post Bop, Modal","Rated 4.55 of 42 votes (426 have, 250 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,"Columbia Records Pressing Plant, Pitman",$47.99
Booker Ervin – The In Between,Blue Note – BST 84283,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Post Bop, Modal","Rated 4.67 of 3 votes (40 have, 34 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.2%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$48.99
Oliver Nelson – The Blues And The Abstract Truth,Impulse! – AS-5,US,"Vinyl, LP, Stereo, Reissue, Gatefold",Jazz,1968,"Hard Bop, Modal","Rated 4.50 of 18 votes (149 have, 293 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,nan,nan,$46.69
The Horace Silver Quintet – Finger Poppin' With The Horace Silver Quintet,Blue Note – BST 4008,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1962,"Bop, Hard Bop","Rated 4.64 of 11 votes (75 have, 78 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.7%,"Van Gelder Studio, Hackensack, New Jersey",nan,$45.95
"Bud Powell – The Amazing Bud Powell, Volume 2",Blue Note – BLP 1504,US,"Vinyl, LP, Album, Reissue, Remastered, Mono",Jazz,1966,"Bop, Hard Bop","Rated 4.29 of 14 votes (72 have, 63 want)",Very Good (VG),Sleeve: Very Good (VG),99.4%,nan,nan,$47.00
Miles Davis – Jazz Track,Columbia – CL 1268,US,"Vinyl, LP, Mono",Jazz,Nov 1959,Hard Bop,"Rated 4.31 of 59 votes (686 have, 276 want)",Very Good (VG),Sleeve: Good Plus (G+),96.3%,nan,nan,$46.99
Sonny Clark – Gee Baby Ain't I Good To You / Black Velvet,Blue Note – 45-1731,US,"Vinyl, 7"", 45 RPM",Jazz,1958,Hard Bop,"No Rating Yet (3 have, 17 want)",Good Plus (G+),Sleeve: Not Graded,94.7%,nan,nan,$48.00
The Junior Cook Quintet Featuring Blue Mitchell – Junior's Cookin',Jazzland – JLP 58,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.00 of 5 votes (67 have, 101 want)",Very Good (VG),Sleeve: Not Graded,100.0%,Plaza Sound Studios,nan,$48.99
The Horace Silver Quintet – Further Explorations,Blue Note – BST 81589,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,Hard Bop,"Rated 4.33 of 3 votes (30 have, 53 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,"All Disc Records, Inc.",$46.15
Sonny Rollins – Blow!,"Fontana – FJL 124, Fontana – 683 274 JCL",UK,"Vinyl, LP, Compilation, Mono",Jazz,1965,Hard Bop,"Rated 3.33 of 3 votes (62 have, 15 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),92.6%,nan,nan,$49.00
John Coltrane – Selflessness Featuring My Favorite Things,"Impulse! – AS-9161, ABC Records – AS-9161",US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Free Jazz","Rated 4.64 of 11 votes (224 have, 90 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,Newport Jazz Festival,nan,$46.15
The Incredible Jimmy Smith* – Midnight Special,Blue Note – BLP 4078,US,"Vinyl, LP, Album, Mono, No DG","Jazz, Blues",1961,"Soul-Jazz, Hard Bop","Rated 4.39 of 83 votes (1008 have, 264 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$45.12
Miles Davis – The Original Quintet (First Recording),"Prestige – PR 7254, Prestige – PRST 7254",US,"Vinyl, LP, Album, Stereo, Reissue",Jazz,1963,"Bop, Hard Bop","No Rating Yet (37 have, 79 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.1%,"Van Gelder Studio, Hackensack, New Jersey",nan,$46.99
Charlie Mingus* – Tonight At Noon,Atlantic – 1416,US,"Vinyl, LP, Album, Mono","Jazz, Blues",1964,Hard Bop,"Rated 4.59 of 17 votes (187 have, 135 want)",Very Good Plus (VG+),Sleeve: Generic,100.0%,nan,nan,$48.99
Dave Pike – It's Time For Dave Pike,Riverside Records – RLP 360,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Bop, Hard Bop, Modal","Rated 3.83 of 6 votes (65 have, 76 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,Plaza Sound Studios,nan,$48.00
Charles Mingus – Wednesday Night Prayer Meeting,Atlantic – 45-5006,US,"Vinyl, 7"", 45 RPM, Single",Jazz,1960,Hard Bop,"Rated 5.00 of 1 votes (12 have, 28 want)",Near Mint (NM or M-),Sleeve: Generic,100.0%,nan,nan,$45.77
Wes Montgomery – The Incredible Jazz Guitar Of Wes Montgomery,Riverside Records – SR-7009,Japan,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 5.00 of 1 votes (6 have, 49 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$48.99
John Coltrane – My Favorite Things,Atlantic – 1361,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1962,"Hard Bop, Modal","Rated 4.87 of 15 votes (124 have, 400 want)",Very Good (VG),Sleeve: Very Good (VG),99.3%,nan,nan,$48.99
The Jazz Crusaders* – Chile Con Soul,Pacific Jazz – ST-20092,US,"Vinyl, LP, Album, Club Edition, Stereo","Jazz, Latin",1965,"Hard Bop, Soul-Jazz, Latin Jazz","Rated 5.00 of 1 votes (38 have, 50 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.3%,nan,nan,$48.00
Miles Davis – E.S.P.,CBS – S 62577,Germany,"Vinyl, LP, Album",Jazz,1965,"Hard Bop, Post Bop, Modal","Rated 4.50 of 16 votes (122 have, 155 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.00
The Curtis Fuller Sextet – Sliding Easy,United Artists Records – UAL 4041,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 5.00 of 1 votes (23 have, 53 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),91.6%,Nola Recording Studios,nan,$48.66
The Interpreters (3) – The Knack,"Cadet – 762, Cadet – LP-762, Cadet – DJLP-762",US,"Vinyl, LP, Album, Promo, Mono",Jazz,1965,"Bop, Hard Bop, Modal","Rated 5.00 of 1 votes (8 have, 22 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,Ter Mar Studios,"RCA Records Pressing Plant, Indianapolis",$45.99
Horace Silver Quintet* – 6 Pieces Of Silver,Blue Note – BST 81539,US,"Vinyl, LP, Album, Reissue, Remastered, Stereo, Electronically Re-channeled Stereo",Jazz,1967,Hard Bop,"Rated 5.00 of 4 votes (70 have, 68 want)",Very Good (VG),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$47.00
John Patton – The Way I Feel,Blue Note – BNST 84174,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,"Hard Bop, Soul-Jazz","Rated 4.80 of 5 votes (33 have, 48 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$47.00
"Julian ""Cannonball"" Adderley* – Cannonball Enroute",Mercury – MG 20616,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"No Rating Yet (7 have, 9 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$48.62
The Cannonball Adderley Quintet – Plus,Riverside Records – RLP 9388,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.25 of 16 votes (197 have, 54 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.2%,Plaza Sound Studios,nan,$47.99
Jimmy Smith – Who's Afraid Of Virginia Woolf?,"Verve Records – V-8583, Verve Records – V/8583",US,"Vinyl, LP, Album, Mono",Jazz,1964,"Soul-Jazz, Hard Bop","Rated 4.25 of 8 votes (164 have, 16 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.4%,nan,nan,$46.90
Grant Green – Sunday Mornin',Blue Note – BLP-4099/BST-84099,US,"Vinyl, LP, Album, Stereo, Reissue",Jazz,1970,Hard Bop,"Rated 4.60 of 15 votes (86 have, 108 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$46.69
Archie Shepp – Fire Music,Impulse! – AS-86,US,"Vinyl, LP, Album, Stereo",Jazz,1965,"Hard Bop, Free Jazz","Rated 4.56 of 36 votes (279 have, 353 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,nan,nan,$48.00
John Coltrane – Stardust,"Prestige – PR 7268, Prestige – PRLP 7268",US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.08 of 25 votes (174 have, 304 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,nan,nan,$48.00
Dave Pike – It's Time For Dave Pike,Riverside Records – RLP 9360,US,"Vinyl, LP, Album, Stereo",Jazz,1961,"Bop, Hard Bop, Modal","Rated 3.00 of 1 votes (26 have, 58 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,Plaza Sound Studios,nan,$46.55
Sonny Rollins – Worktime,"Prestige – PR 7246, Prestige – PRLP 7246",US,"Vinyl, LP, Album, Mono, Reissue",Jazz,1962,"Bop, Hard Bop","Rated 5.00 of 4 votes (102 have, 79 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$45.23
Sonny Clark – Gee Baby Ain't I Good To You / Black Velvet,Blue Note – 45-1731,US,"Vinyl, 7"", 45 RPM",Jazz,1958,Hard Bop,"No Rating Yet (3 have, 17 want)",Near Mint (NM or M-),Sleeve: Generic,99.9%,nan,nan,$49.00
John Coltrane – My Favorite Things,"Atlantic – 1361, Atlantic – SD-1361, Atlantic – SD 1361",US,"Vinyl, LP, Album, Reissue",Jazz,1969,"Hard Bop, Modal","Rated 4.80 of 5 votes (57 have, 196 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),97.7%,nan,nan,$45.13
Miles Davis And Milt Jackson – Quintet / Sextet,"Prestige – LP 7034, Prestige – PRLP 7034",US,"Vinyl, LP, Album, Mono",Jazz,1956,"Bop, Hard Bop","Rated 3.80 of 5 votes (83 have, 156 want)",Very Good (VG),Sleeve: Very Good (VG),97.6%,"Van Gelder Studio, Hackensack, New Jersey",nan,$47.99
Miles Davis – Miles Davis And The Modern Jazz Giants,Prestige – PRLP 7150,US,"Vinyl, LP, Album, Mono, Repress",Jazz,1964,"Bop, Hard Bop","Rated 4.56 of 9 votes (78 have, 136 want)",Very Good (VG),Sleeve: Very Good (VG),99.6%,nan,nan,$47.00
Booker Ervin – The Song Book,"Prestige – PR 7318, Prestige – PRST 7318",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1965,"Hard Bop, Post Bop","Rated 5.00 of 2 votes (16 have, 30 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$47.49
