Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
Jackie McLean – McLean's Scene,"New Jazz – 8212, New Jazz – NJLP 8212",US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.67 of 15 votes (103 have, 200 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.00%,"Van Gelder Studio, Hackensack, New Jersey",nan,$350.00 
Donald Byrd – Off To The Races,Blue Note – BST 84007,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,Hard Bop,"Rated 4.56 of 9 votes (62 have, 133 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),97.10%,nan,nan,$399.00 
The Miles Davis Quintet – Workin' With The Miles Davis Quintet,Prestige – PRLP 7166,US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Jan-60,"Hard Bop, Bop","Rated 4.62 of 101 votes (812 have, 1032 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.70%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$325.00 
John Coltrane – The Believer,Prestige – PR 7292,US,"Vinyl, LP, Album, Mono",Jazz,20-Apr-64,Hard Bop,"Rated 4.43 of 7 votes (72 have, 174 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.40%,nan,nan,$333.00 
John Coltrane – Blue Train,"Blue Note – 1577, Blue Note – BLP 1577",US,"Vinyl, LP, Album, Repress, Mono, ®",Jazz,1959,Hard Bop,"Rated 4.75 of 69 votes (312 have, 987 want)",Good Plus (G+),Sleeve: Fair (F),100.00%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$348.78 
Roy Haynes Quartet – Out Of The Afternoon,"Impulse! – AS-23, Impulse! – A-23",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,"Bop, Hard Bop","Rated 4.60 of 10 votes (53 have, 200 want)",Mint (M),Sleeve: Near Mint (NM or M-),95.20%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$350.00 
Sonny Criss – At The Crossroads with Sonny Criss,Peacock's Progressive Jazz – PLP-91,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.43 of 7 votes (25 have, 77 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.60%,nan,nan,$349.99 
Benny Golson – Gone With Golson,"Prestige – NJLP 8235, New Jazz – NJLP 8235",US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.70 of 10 votes (66 have, 165 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),97.20%,"Van Gelder Studio, Hackensack, New Jersey",nan,$349.95 
The Horace Silver Quintet – Song For My Father (Cantiga Para Meu Pai),"Blue Note – BLP 4185, Blue Note – 4185",US,"Vinyl, LP, Mono, No DG",Jazz,Dec-64,"Hard Bop, Latin Jazz","Rated 4.53 of 17 votes (143 have, 292 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.40%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$350.00 
Hank Mobley – Le Message De Hank Mobley,Barclay – 84.056,France,"Vinyl, LP, Album",Jazz,1959,Hard Bop,"Rated 4.50 of 2 votes (10 have, 109 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.80%,"Van Gelder Studio, Hackensack, New Jersey","Pathé Marconi, Chatou",$349.95 
Hank Mobley Quintet* – Mobley's 2nd Message,Prestige – PRLP 7082,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.50 of 8 votes (53 have, 165 want)",Very Good (VG),Sleeve: Not Graded,99.90%,"Van Gelder Studio, Hackensack, New Jersey",nan,$334.89 
Ike Quebec – Heavy Soul,"Blue Note – BST 84093, Blue Note – ST-84093",US,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 4.17 of 12 votes (58 have, 161 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),98.20%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$335.00 
Eric Dolphy Quintet – Outward Bound,New Jazz – NJLP-8236,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Post Bop","Rated 4.64 of 42 votes (197 have, 448 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$350.00 
"Donald Byrd – At The Half Note Cafe, Vol. 2",Blue Note – BLP 4061,US,"Vinyl, LP, Album, Mono",Jazz,Nov-63,Hard Bop,"Rated 5.00 of 10 votes (78 have, 169 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.00%,Half Note,Plastylite,$399.00 
"Max Roach – Deeds, Not Words",Riverside Records – RLP 12-280,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.69 of 16 votes (135 have, 253 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$375.00 
Hank Mobley – Roll Call,Blue Note – BLP 4058,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.39 of 18 votes (112 have, 513 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),99.80%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$400.00 
Jackie McLean – It's Time!,"Blue Note – 84179, Blue Note – BST 84179, Blue Note – ST-84179",US,"Vinyl, LP, Album, Stereo",Jazz,Jun-65,Hard Bop,"Rated 4.42 of 19 votes (97 have, 254 want)",Near Mint (NM or M-),Sleeve: Not Graded,100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$365.65 
Dizzy Reece – Star Bright,Blue Note – BLP 4023,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.71 of 14 votes (92 have, 255 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.40%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$350.00 
The Miles Davis Quintet – Workin' With The Miles Davis Quintet,Prestige – PRLP 7166,US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Jan-60,"Hard Bop, Bop","Rated 4.62 of 101 votes (812 have, 1032 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$350.00 
Jackie McLean – Right Now!,Blue Note – BST 84215,US,"Vinyl, LP, Album",Jazz,1966,Hard Bop,"Rated 4.68 of 19 votes (119 have, 193 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.00%,nan,nan,$398.98 
Red Garland – When There Are Grey Skies,"Prestige – PR 7258, Prestige – PRST 7258",US,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"No Rating Yet (11 have, 23 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.40%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$355.00 
Sonny Rollins – Freedom Suite,Riverside Records – RLP 12-258,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.38 of 29 votes (261 have, 275 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.00%,WOR Studios,nan,$400.00 
The Horace Silver Quintet Plus J.J. Johnson – The Cape Verdean Blues,Blue Note – BLP 4220,US,"Vinyl, LP, Album, Mono",Jazz,Dec-65,"Hard Bop, Post Bop, Latin Jazz","Rated 4.50 of 50 votes (348 have, 320 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),97.10%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$360.00 
Sonny Rollins – Way Out West,Stereo Records (4) – S7017,US,"Vinyl, LP, Album, Stereo",Jazz,1958,Hard Bop,"Rated 4.75 of 16 votes (79 have, 240 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.10%,nan,"RCA Records Pressing Plant, Hollywood",$362.99 
The Prestige All Stars – All Night Long,"Prestige – LP 7073, Prestige – PRLP 7073",US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.60 of 5 votes (69 have, 225 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.40%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$350.00 
Lee Morgan – Delightfulee,Blue Note – BLP 4243,US,"Vinyl, LP, Album, Mono",Jazz,1967,Hard Bop,"Rated 4.73 of 11 votes (94 have, 241 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.90%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$314.39 
The Miles Davis Quintet – Cookin' With The Miles Davis Quintet,"Prestige – PRLP 7094, Prestige – Prestige 7094",US,"Vinyl, LP, Album, Mono, Repress",Jazz,1958,Hard Bop,"Rated 4.82 of 34 votes (315 have, 258 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.40%,nan,"Abbey Record Manufacturing Co., Inc.",$333.00 
The John Coltrane Quartet – Africa / Brass,Impulse! – A-6,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1961,"Free Jazz, Hard Bop, Modal","Rated 5.00 of 1 votes (18 have, 196 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.90%,nan,nan,$350.00 
Art Blakey & The Jazz Messengers – A Night In Tunisia,Blue Note – BLP 4049,US,"Vinyl, LP, Album, Mono",Jazz,Feb-61,Hard Bop,"Rated 4.64 of 53 votes (359 have, 622 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$399.99 
Jackie McLean – It's Time!,"Blue Note – 4179, Blue Note – BLP 4179",US,"Vinyl, LP, Album, Mono",Jazz,Jun-65,Hard Bop,"Rated 4.53 of 19 votes (129 have, 365 want)",Very Good (VG),Sleeve: Very Good (VG),97.40%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$399.99 
Grant Green – Grant's First Stand,Blue Note – BLP 4064,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1962,"Hard Bop, Soul-Jazz","Rated 4.20 of 5 votes (35 have, 148 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.90%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$380.00 
The Miles Davis Quintet – Cookin' With The Miles Davis Quintet,"Prestige – 7094, Prestige – PRLP 7094",US,"Vinyl, LP, Album, Mono",Jazz,Jul-57,Hard Bop,"Rated 4.70 of 63 votes (458 have, 823 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,nan,"Abbey Record Manufacturing Co., Inc.",$344.12 
John Coltrane – Coltrane,"Prestige – LP 7105, Prestige – PRLP 7105",US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1958,Hard Bop,"Rated 4.83 of 12 votes (64 have, 241 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$360.00 
Charles Mingus – Mingus At Monterey,"Jazz Workshop – JWS 001, Jazz Workshop – JWS 002",US,"2 × Vinyl, LP, Album",Jazz,1965,"Hard Bop, Post Bop","Rated 4.33 of 3 votes (33 have, 91 want)",Near Mint (NM or M-),Sleeve: No Cover,99.50%,Monterey Jazz Festival,nan,$325.00 
Miles Davis – Miles Davis And The Modern Jazz Giants,Prestige – PRLP 7150,US,"Vinyl, LP, Album, Mono, Repress",Jazz,1964,"Bop, Hard Bop","Rated 4.56 of 9 votes (78 have, 136 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),87.80%,nan,nan,$399.00 
The Ray Draper Quintet Featuring John Coltrane – The Ray Draper Quintet Featuring John Coltrane,"New Jazz – NJLP 8228, Status Records (2) – 8228",US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 5.00 of 1 votes (3 have, 20 want)",Very Good (VG),Sleeve: Good (G),99.80%,nan,nan,$368.00 
Sonny Rollins – Plus 4,Prestige – PRLP 7038,US,"Vinyl, LP, Album, Mono",Jazz,1956,Hard Bop,"Rated 4.59 of 29 votes (137 have, 277 want)",Very Good (VG),Sleeve: Good Plus (G+),99.00%,"Van Gelder Studio, Hackensack, New Jersey",nan,$385.71 
John Coltrane – My Favorite Things,Atlantic – 1361,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Modal","Rated 4.60 of 121 votes (844 have, 1117 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.00%,Atlantic Studios,nan,$310.04 
Bennie Green – Walkin' And Talkin',Blue Note – BLP 4010,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.69 of 13 votes (86 have, 189 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$349.99 
Jackie McLean – Bluesnik,Blue Note – BST 84067,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.67 of 3 votes (35 have, 104 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.60%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$329.99 
Albert Ayler – My Name Is Albert Ayler,Fantasy – 6016,US,"Vinyl, LP, Album, Mono",Jazz,1965,"Hard Bop, Free Jazz","Rated 4.43 of 7 votes (33 have, 192 want)",Mint (M),Sleeve: Mint (M),100.00%,nan,nan,$350.00 
Blue Mitchell Sextet – Blue Soul,Riverside Records – RLP 12-309,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.43 of 7 votes (78 have, 179 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.70%,Reeves Sound Studios,nan,$325.00 
"Sonny Rollins – A Night At The ""Village Vanguard""",Blue Note – BLP 1581,US,"Vinyl, LP, Album, Mono",Jazz,Dec-57,"Hard Bop, Bop","Rated 4.61 of 44 votes (295 have, 496 want)",Very Good (VG),Sleeve: Very Good (VG),98.50%,Village Vanguard,Plastylite,$354.41 
Dexter Gordon – Doin' Allright,Blue Note – BLP 4077,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.42 of 19 votes (141 have, 322 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),95.20%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$358.00 
Bennie Green – Soul Stirrin',Blue Note – BLP 1599,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.72 of 18 votes (144 have, 258 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),98.50%,"Van Gelder Studio, Hackensack, New Jersey",nan,$374.47 
John Coltrane – Lush Life,"Prestige – 7188, Prestige – PRLP 7188",US,"Vinyl, LP, Album, Mono",Jazz,Jan-61,Hard Bop,"Rated 4.51 of 76 votes (573 have, 640 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.60%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$375.00 
Nick Ayoub Quintet – The Montreal Scene,RCA Victor – PC-1042,Canada,"Vinyl, LP, Album, Mono",Jazz,1964,"Hard Bop, Cool Jazz","Rated 4.25 of 4 votes (44 have, 157 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.00%,nan,nan,$299.99 
The Miles Davis Quintet – Workin' With The Miles Davis Quintet,Prestige – PRLP 7166,US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Jan-60,"Hard Bop, Bop","Rated 4.62 of 101 votes (812 have, 1032 want)",Very Good (VG),Sleeve: Good (G),100.00%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$300.00 
"Jackie McLean – Swing, Swang, Swingin'",Blue Note – BLP 4024,US,"Vinyl, LP, Album, Mono, 47W63",Jazz,Mar-60,Hard Bop,"Rated 4.78 of 23 votes (121 have, 265 want)",Very Good (VG),Sleeve: Good Plus (G+),99.50%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$300.00 
Sonny Rollins Quartet – Tenor Madness,Prestige – PRLP 7047,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.80 of 10 votes (72 have, 113 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.80%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$275.00 
Lou Donaldson – The Time Is Right,Blue Note – BLP 4025,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Soul-Jazz","Rated 4.57 of 21 votes (123 have, 224 want)",Very Good (VG),Sleeve: Very Good (VG),97.40%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$299.99 
Blue Mitchell – Blue's Moods,Riverside Records – RLP 9336,US,"Vinyl, LP, Album, Stereo",Jazz,1960,Hard Bop,"Rated 4.50 of 4 votes (26 have, 135 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,Plaza Sound Studios,nan,$275.00 
Blue Mitchell – Blue's Moods,Riverside Records – RLP 9336,US,"Vinyl, LP, Album, Stereo",Jazz,1960,Hard Bop,"Rated 4.50 of 4 votes (26 have, 135 want)",Very Good (VG),Sleeve: Good Plus (G+),100.00%,Plaza Sound Studios,nan,$299.99 
Jackie McLean – A Fickle Sonance,Blue Note – BLP 4089,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.60 of 20 votes (99 have, 272 want)",Very Good (VG),Sleeve: Very Good (VG),99.10%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$300.00 
Clifford Brown – Memorial Album,Blue Note – BLP 1526,US,"Vinyl, LP, Compilation, Mono",Jazz,Jul-56,"Bop, Hard Bop","Rated 5.00 of 4 votes (28 have, 77 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,WOR Studios,nan,$300.00 
Sonny Rollins – The Sound Of Sonny,Riverside Records – RLP 12-241,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,1957,Hard Bop,"Rated 4.63 of 8 votes (95 have, 110 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.00%,nan,nan,$260.34 
John Coltrane – A Love Supreme,Impulse! – A-77,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1965,"Free Jazz, Hard Bop, Modal","Rated 4.68 of 205 votes (1395 have, 3679 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,nan,nan,$299.00 
"Art Blakey Quintet – A Night At Birdland, Volume 2",Blue Note – BLP 1522,US,"Vinyl, LP, Compilation, Mono",Jazz,Sep-56,Hard Bop,"Rated 4.69 of 16 votes (122 have, 260 want)",Very Good (VG),Sleeve: Very Good (VG),97.40%,Birdland,Plastylite,$299.99 
The Miles Davis Quintet – Workin' With The Miles Davis Quintet,Prestige – PRLP 7166,US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Jan-60,"Hard Bop, Bop","Rated 4.62 of 101 votes (812 have, 1032 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$271.66 
"Freddie Hubbard – The Night Of The Cookers - Live At Club La Marchal, Volume 2",Blue Note – BLP 4208,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Hard Bop, Post Bop","Rated 4.18 of 11 votes (66 have, 128 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,Club La Marchal,Plastylite,$300.00 
Lou Donaldson – Blues Walk,Blue Note – BLP 1593,US,"Vinyl, LP, Album, Mono, Deep Groove",Jazz,1958,"Bop, Hard Bop","Rated 4.82 of 33 votes (221 have, 483 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$288.46 
Art Blakey & The Jazz Messengers – At The Jazz Corner Of The World Vol. 1,Blue Note – BLP 4015,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.59 of 34 votes (273 have, 245 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,Birdland,Plastylite,$300.00 
Miles Davis Sextet* – Someday My Prince Will Come,Columbia – CS 8456,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.42 of 57 votes (653 have, 268 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$260.00 
Tubby Hayes And The Jazz Couriers Featuring Ronnie Scott – The Jazz Couriers,Tempo Records (5) – TAP 15,UK,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.33 of 6 votes (25 have, 136 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$289.95 
The Jazz Messengers* – At The Cafe Bohemia Volume 1,Blue Note – BLP 1507,US,"Vinyl, LP, Album, Mono",Jazz,Jan-56,Hard Bop,"Rated 4.52 of 46 votes (303 have, 435 want)",Very Good (VG),Sleeve: Good Plus (G+),100.00%,Café Bohemia,Plastylite,$299.99 
Miles Davis All Stars – Out Of The Blue,Prestige – prEP 1361,US,"Vinyl, 7"", 45 RPM, EP",Jazz,1954,Hard Bop,"No Rating Yet (5 have, 24 want)",Very Good Plus (VG+),Sleeve: Generic,100.00%,nan,nan,$299.98 
Jackie McLean – McLean's Scene,"New Jazz – 8212, New Jazz – NJLP 8212",US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.67 of 15 votes (103 have, 200 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.50%,"Van Gelder Studio, Hackensack, New Jersey",nan,$295.00 
Cannonball Adderley – Somethin' Else,"Blue Note – BLP 1595, Blue Note – 1595",US,"Vinyl, LP, Album, Mono",Jazz,May-58,"Bop, Hard Bop","Rated 4.70 of 194 votes (1085 have, 1716 want)",Very Good (VG),Sleeve: Very Good (VG),99.50%,nan,Plastylite,$300.00 
Lee Morgan – The Sidewinder,"Blue Note – BST 84157, Blue Note – 4157",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 4.70 of 10 votes (61 have, 294 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.60%,nan,Plastylite,$299.00 
Mal Waldron Quintet Featuring Gigi Gryce And Idrees Sulieman – Mal-1,Prestige – PRLP 7090,US,"Vinyl, LP, Album, Mono",Jazz,May-57,Hard Bop,"Rated 4.67 of 12 votes (53 have, 204 want)",Very Good (VG),Sleeve: Poor (P),99.30%,"Van Gelder Studio, Hackensack, New Jersey",nan,$279.99 
The Horace Silver Quintet – Further Explorations,Blue Note – BLP 1589,US,"Vinyl, LP, Album, Mono",Jazz,Mar-58,Hard Bop,"Rated 4.39 of 41 votes (253 have, 243 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$300.00 
Curtis Fuller – New Trombone,"Prestige – 7107, Prestige – PRLP 7107",US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.63 of 8 votes (36 have, 211 want)",Good Plus (G+),Sleeve: Generic,100.00%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$300.00 
Lee Morgan – The Sidewinder,"Blue Note – BLP 4157, Blue Note – 4157",US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Jul-64,Hard Bop,"Rated 5.00 of 1 votes (5 have, 62 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$299.99 
Carl Perkins (4) – Introducing...,"Dooto Records – DL-211, Dooto Records – AULS-211",US,"Vinyl, LP, Album",Jazz,1957,"Bop, Hard Bop, Soul-Jazz","Rated 4.50 of 2 votes (16 have, 43 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),95.20%,nan,nan,$300.00 
Woods* / Byrd* – The Young Bloods,Prestige – LP 7080,US,"Vinyl, LP, Album, Mono",Jazz,1956,Hard Bop,"Rated 4.60 of 10 votes (50 have, 177 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$285.07 
The Red Garland Trio – Groovy,Prestige – 7113,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Hard Bop, Modal","Rated 4.13 of 16 votes (119 have, 229 want)",Very Good (VG),Sleeve: Very Good (VG),97.20%,"Van Gelder Studio, Hackensack, New Jersey",nan,$300.00 
The Miles Davis Quintet – Relaxin' With The Miles Davis Quintet,"Prestige – 7129, Prestige – PRLP 7129",US,"Vinyl, LP, Album, Mono, Abbey Press",Jazz,1958,Hard Bop,"Rated 4.67 of 3 votes (16 have, 51 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.00%,nan,"Abbey Record Manufacturing Co., Inc.",$275.00 
The Miles Davis Quintet – Miles Smiles,Columbia – CL 2601,US,"Vinyl, LP, Album, Mono",Jazz,Jan-67,"Hard Bop, Post Bop, Modal","Rated 4.77 of 31 votes (394 have, 272 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.00%,nan,"Columbia Records Pressing Plant, Pitman",$269.99 
''Baby Face'' Willette* – Face To Face,Blue Note – BLP 4068,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Soul-Jazz","Rated 4.53 of 19 votes (105 have, 240 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.70%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$299.99 
John Jenkins (2) – Jazz Eyes,"Regent – MG 6056, Regent – RMG 6056",US,"Vinyl, LP, Album",Jazz,1957,"Hard Bop, Bop","Rated 3.75 of 4 votes (39 have, 107 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.70%,"Van Gelder Studio, Hackensack, New Jersey",nan,$300.00 
Art Taylor – Taylor's Wailers,Prestige – 7117,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.40 of 15 votes (68 have, 195 want)",Very Good (VG),Sleeve: Good Plus (G+),100.00%,"Van Gelder Studio, Hackensack, New Jersey",nan,$300.00 
Gene Ammons – Boss Tenor,Prestige – PRST 7180,US,"Vinyl, LP, Album, Stereo",Jazz,1960,"Hard Bop, Soul-Jazz","Rated 4.63 of 8 votes (76 have, 116 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.80%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$300.00 
Wynton Kelly – Kelly Blue,Riverside Records – RLP 12-298,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Bop, Hard Bop","Rated 4.43 of 7 votes (118 have, 202 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.90%,Reeves Sound Studios,nan,$298.99 
Sonny Red With Grant Green And Barry Harris (2) – The Mode,Jazzland – JLP 59,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 3.60 of 10 votes (46 have, 168 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.00%,Plaza Sound Studios,nan,$299.99 
"Thad Jones - Frank Wess - Teddy Charles - Mal Waldron - Doug Watkins - Elvin Jones, The Prestige All Stars – Olio","Prestige – 7084, Prestige – LP 7084, Prestige – PRLP 7084",US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.50 of 14 votes (58 have, 236 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.50%,"Van Gelder Studio, Hackensack, New Jersey",nan,$300.00 
