Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
The Jazz Messengers* – At The Cafe Bohemia Volume 1,Blue Note – BLP 1507,US,"Vinyl, LP, Album, Repress, Mono",Jazz,Jan 1960,Hard Bop,"Rated 4.45 of 11 votes (48 have, 93 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,Café Bohemia,Plastylite,$119.99
Roy Haynes With Phineas Newborn* | Paul Chambers (3) – We Three,New Jazz – NJLP 8210,US,"Vinyl, LP, Album, Mono",Jazz,May 1959,"Bop, Hard Bop","Rated 4.11 of 9 votes (86 have, 315 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$119.99
Charles Mingus – Mingus Ah Um,Columbia – CL 1370,Canada,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Bop","Rated 5.00 of 7 votes (51 have, 395 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$115.00
"Frank Wess, John Coltrane, Paul Quinichette, Mal Waldron, Doug Watkins, Arthur Taylor* – Wheelin' & Dealin'","Prestige – 7131, Prestige – PRLP 7131",US,"Vinyl, LP, Album, Mono",Jazz,Apr 1958,Hard Bop,"Rated 4.25 of 8 votes (77 have, 315 want)",Good Plus (G+),Sleeve: Generic,99.8%,"Van Gelder Studio, Hackensack, New Jersey",nan,$115.60
Charles Mingus – Mingus Ah Um,Columbia – CL 1370,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Bop","Rated 4.38 of 16 votes (82 have, 465 want)",Very Good Plus (VG+),Sleeve: No Cover,100.0%,Columbia 30th Street Studio,nan,$115.00
The Horace Silver Quintet Plus J.J. Johnson – The Cape Verdean Blues,Blue Note – BST 84220,US,"Vinyl, LP, Album, Stereo",Jazz,Dec 1965,"Hard Bop, Post Bop","Rated 4.53 of 59 votes (400 have, 245 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.2%,nan,Plastylite,$119.55
Art Blakey And The Jazz Messengers* – Moanin',中聲 – CSJ-667,Taiwan,"Vinyl, LP, Album, Reissue, Unofficial Release, Stereo, Red",Jazz,1968,Hard Bop,"Rated 5.00 of 1 votes (3 have, 150 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.7%,"Van Gelder Studio, Hackensack, New Jersey",nan,$120.00
The Horace Silver Quintet – The Tokyo Blues,Blue Note – BLP 4110,US,"Vinyl, LP, Album, Mono",Jazz,Sep 1962,Hard Bop,"Rated 4.62 of 60 votes (476 have, 331 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$115.00
Kenny Dorham Quartet Featuring Ernie Henry – 2 Horns/2 Rhythm,Riverside Records – RLP 12-255,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.00 of 3 votes (56 have, 94 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,nan,nan,$114.99
Freddie Hubbard – The Night Of The Cookers - Live At Club La Marchal - Volume 2,Blue Note – BST 84208,US,"Vinyl, LP, Album, Stereo",Jazz,1966,"Hard Bop, Post Bop","Rated 4.36 of 11 votes (84 have, 87 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.9%,Club La Marchal,Plastylite,$119.00
Various – Jazz Am Rhein,"Columbia – SMC 74334, Columbia – SMC 74 334",Germany,"Vinyl, LP, Album, Stereo",Jazz,1967,"Hard Bop, Bop, Swing","Rated 4.50 of 4 votes (20 have, 50 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Rheinpark, Cologne",Carl Lindström GmbH,$111.00
Art Blakey And The Jazz Messengers* – Art Blakey And The Jazz Messengers,"Blue Note – 4003, Blue Note – BLP 4003",US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 5.00 of 1 votes (3 have, 146 want)",Very Good (VG),Sleeve: Very Good (VG),96.3%,"Van Gelder Studio, Hackensack, New Jersey",nan,$119.99
Miles Davis And Milt Jackson – Quintet / Sextet,"Prestige – LP 7034, Prestige – PRLP 7034",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.63 of 8 votes (91 have, 83 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Hackensack, New Jersey",nan,$119.99
The Thelonious Monk Quartet – Monk's Dream,Columbia – CS 8765,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.57 of 133 votes (1361 have, 488 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),97.6%,nan,nan,$112.00
Art Blakey & The Jazz Messengers – Ritual!,Pacific Jazz – PJ-15,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1960,Hard Bop,"Rated 4.30 of 10 votes (53 have, 48 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$115.00
The Herman Foster Trio – Have You Heard Herman Foster,Epic – LA 16010,US,"Vinyl, LP, Album, Promo, Mono","Jazz, Blues",1960,Hard Bop,"Rated 4.00 of 1 votes (8 have, 16 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.7%,nan,nan,$120.00
John Coltrane – My Favorite Things,Atlantic – 45-5012,US,"Vinyl, 7"", 45 RPM, Single, Promo",Jazz,1961,"Hard Bop, Cool Jazz","No Rating Yet (3 have, 26 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$119.99
Archie Shepp – Four For Trane,Impulse! – A-71,US,"Vinyl, LP, Album, Mono",Jazz,Jan 1965,"Free Jazz, Hard Bop","Rated 4.00 of 11 votes (92 have, 163 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$110.99
John Coltrane – Giant Steps,Atlantic – 1311,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1961,Hard Bop,"Rated 4.73 of 22 votes (153 have, 571 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$115.99
"Max Roach – Deeds, Not Words",Riverside Records – RLP 12-280,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.69 of 16 votes (135 have, 253 want)",Very Good (VG),Sleeve: Poor (P),99.3%,nan,nan,$119.99
Art Farmer – Art,Argo (6) – LP-678,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.38 of 24 votes (212 have, 139 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),99.6%,Nola Recording Studios,nan,$119.99
Art Blakey and the Jazz Messengers* – Paris Concert,Epic – LA 16009,US,"Vinyl, LP, Promo, Mono",Jazz,1960,Hard Bop,"No Rating Yet (2 have, 7 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$120.00
Lee Morgan – Search For The New Land,"Blue Note – BST 84169, Blue Note – 84169, Blue Note – ST-84169",US,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"Rated 4.66 of 44 votes (311 have, 569 want)",Very Good (VG),Sleeve: Good Plus (G+),99.1%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$119.99
The Red Garland Quintet With John Coltrane And Donald Byrd – High Pressure,Prestige – PRLP 7209,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.50 of 12 votes (116 have, 260 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$120.00
The Jazz Messengers* – At The Cafe Bohemia Volume 2,Blue Note – BLP 1508,US,"Vinyl, LP, Album, Mono",Jazz,May 1956,Hard Bop,"Rated 4.62 of 29 votes (205 have, 409 want)",Very Good (VG),Sleeve: Generic,99.7%,Café Bohemia,Plastylite,$115.00
Stanley Turrentine – Rough 'N Tumble,Blue Note – BST 84240,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1970,"Hard Bop, Soul-Jazz","Rated 5.00 of 1 votes (15 have, 36 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),97.1%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$118.00
Johnny Griffin Orchestra* – The Big Soul-Band,Riverside Records – RLP 331,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Soul-Jazz, Hard Bop","Rated 4.45 of 11 votes (141 have, 36 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.0%,Plaza Sound Studios,nan,$110.95
The Miles Davis Quintet – Workin' With The Miles Davis Quintet,Prestige – PRLP 7166,US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Jan 1960,"Hard Bop, Bop","Rated 4.62 of 101 votes (812 have, 1032 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$120.00
The Miles Davis Quintet – Miles Smiles,Columbia – CL 2601,US,"Vinyl, LP, Album, Mono",Jazz,Jan 1967,"Hard Bop, Post Bop, Modal","No Rating Yet (25 have, 103 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,Columbia,$120.00
Randy Weston Trio And Cecil Payne – Jazz A La Bohemia,Riverside Records – RLP 12-232,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 3.25 of 4 votes (25 have, 75 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,Café Bohemia,nan,$119.99
Charles Mingus – Mingus Ah Um,Columbia – CL 1370,Canada,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Bop","Rated 5.00 of 7 votes (51 have, 395 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$115.00
John Coltrane – Standard Coltrane,Esquire – 32-179,UK,"Vinyl, LP, Album",Jazz,Feb 1963,Hard Bop,"Rated 4.50 of 2 votes (6 have, 72 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),92.6%,nan,nan,$116.84
Miles Davis And Milt Jackson – Quintet / Sextet,"Prestige – LP 7034, Prestige – PRLP 7034",US,"Vinyl, LP, Album, Mono",Jazz,1956,"Bop, Hard Bop","Rated 4.42 of 33 votes (324 have, 304 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$118.09
Lee Morgan – The Rumproller,"Blue Note – BST 84199, Blue Note – ST-84199, Blue Note – 84199",US,"Vinyl, LP, Album, Stereo",Jazz,Dec 1965,Hard Bop,"Rated 4.72 of 36 votes (324 have, 269 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,Plastylite,$115.51
The Horace Silver Quintet – Horace-Scope,Blue Note – BLP 4042,US,"Vinyl, LP, Album, Mono",Jazz,Sep 1960,Hard Bop,"Rated 4.29 of 48 votes (354 have, 269 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$119.99
Bobby Hutcherson – Components,Blue Note – BLP 4213,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Post Bop, Avant-garde Jazz, Hard Bop","Rated 4.70 of 23 votes (160 have, 496 want)",Very Good (VG),Sleeve: Not Graded,99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$120.00
The Horace Silver Quintet – Silver's Serenade,Blue Note – BLP 4131,US,"Vinyl, LP, Album, Mono",Jazz,Jul 1963,Hard Bop,"Rated 4.27 of 37 votes (296 have, 166 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$120.00
The Roy Haynes Trio – Just Us,New Jazz – NJLP 8245,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.20 of 5 votes (46 have, 120 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$119.99
Oliver Nelson – The Blues And The Abstract Truth,Impulse! – AS-5,US,"Vinyl, LP, Reissue, Repress, Stereo",Jazz,1965,"Hard Bop, Modal","Rated 4.44 of 54 votes (390 have, 664 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$120.00
Sonny Clark – Cool Struttin',"Blue Note – BST 81588, Blue Note – BLP 1588",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,Hard Bop,"Rated 4.91 of 11 votes (67 have, 199 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$120.00
The Jackie McLean Quintet* With Donald Byrd And Elmo Hope – Lights Out!,"Prestige – LP 7035, Prestige – PRLP 7035",US,"Vinyl, LP, Album, Mono",Jazz,1956,Hard Bop,"Rated 4.68 of 19 votes (85 have, 343 want)",Good Plus (G+),Sleeve: Generic,99.1%,nan,nan,$105.00
Sonny Rollins – The Bridge,"RCA Victor – LPM-2527, RCA Victor – LPM 2527",US,"Vinyl, LP, Album, Mono, Indianapolis pressing",Jazz,1962,Hard Bop,"Rated 4.00 of 2 votes (47 have, 83 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.7%,RCA's Studio B,"RCA Records Pressing Plant, Indianapolis",$100.00
John Coltrane Quartet* – Ballads,Impulse! – A-32,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1965,"Hard Bop, Modal","Rated 4.62 of 47 votes (424 have, 268 want)",Very Good Plus (VG+),Sleeve: Poor (P),99.0%,nan,nan,$107.84
Henry Mancini – Hatari! (Music From The Motion Picture Score),RCA Victor – LSP-2559,US,"Vinyl, LP, Album, Stereo, Indianapolis Pressing","Jazz, Stage & Screen",1962,"Afro-Cuban Jazz, Hard Bop, Score, Easy Listening","Rated 4.03 of 39 votes (386 have, 49 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,RCA Victor's Music Center Of The World,"RCA Records Pressing Plant, Indianapolis",$109.00
Miles Davis – 'Round About Midnight,Columbia – CL 949,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1961,Hard Bop,"Rated 4.25 of 4 votes (29 have, 186 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$100.00
Oliver Nelson – The Blues And The Abstract Truth,Impulse! – AS-5,US,"Vinyl, LP, Reissue, Repress, Stereo",Jazz,1965,"Hard Bop, Modal","Rated 4.44 of 54 votes (390 have, 664 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,nan,nan,$100.00
Donald Byrd – Free Form,Blue Note – BLP 4118,US,"Vinyl, LP, Album, Mono",Jazz,Oct 1966,Hard Bop,"Rated 4.38 of 55 votes (346 have, 378 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$103.24
The Red Garland Quintet Featuring John Coltrane And Donald Byrd – Soul Junction,Prestige – PRLP 7181,US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Oct 1960,Hard Bop,"Rated 4.28 of 32 votes (218 have, 364 want)",Very Good (VG),Sleeve: Very Good (VG),99.7%,nan,nan,$100.00
Lou Donaldson – Blues Walk,Blue Note – BST 81593,US,"Vinyl, LP, Album, Stereo, Reissue",Jazz,1970,"Bop, Hard Bop","Rated 5.00 of 5 votes (26 have, 122 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Hackensack, New Jersey",nan,$100.00
Miles Davis All Stars – Vol. 1,"Prestige – LP 196, Prestige – PRLP 196",US,"Vinyl, LP, 10""",Jazz,1955,"Bop, Hard Bop","Rated 4.50 of 4 votes (31 have, 78 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Hackensack, New Jersey",nan,$110.00
Milt Jackson – Bags & Flutes,Atlantic – 1294,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.14 of 7 votes (126 have, 45 want)",Mint (M),Sleeve: Mint (M),99.6%,nan,nan,$100.00
Donald Byrd – Royal Flush,Blue Note – BLP 4101,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Soul-Jazz, Post Bop","Rated 4.68 of 22 votes (151 have, 355 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$104.49
Wynton Kelly – Kelly At Midnite,"Vee Jay Records – LP 3011, Vee Jay Records – VJLP 3011",US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.31 of 13 votes (117 have, 109 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),97.6%,Bell Sound Studios,nan,$100.00
Art Blakey And The Jazz Messengers* – Art Blakey And The Jazz Messengers,"Blue Note – 4003, Blue Note – BLP 4003",US,"Vinyl, LP, Album, Mono",Jazz,Nov 1958,Hard Bop,"Rated 4.60 of 156 votes (877 have, 1920 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$100.00
The Horace Silver Quintet Plus J.J. Johnson – The Cape Verdean Blues,Blue Note – BLP 4220,US,"Vinyl, LP, Album, Mono",Jazz,Dec 1965,"Hard Bop, Post Bop, Latin Jazz","Rated 4.50 of 50 votes (348 have, 320 want)",Very Good (VG),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$100.00
The Thelonious Monk Quartet – Monk's Dream,Columbia – CL 1965,Canada,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.00 of 4 votes (65 have, 140 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,nan,nan,$100.00
The Miles Davis Quintet – Relaxin' With The Miles Davis Quintet,Prestige – PRLP 7129,US,"Vinyl, LP, Reissue, Mono",Jazz,1964,Hard Bop,"Rated 4.62 of 13 votes (121 have, 223 want)",Very Good (VG),Sleeve: Poor (P),97.6%,"Van Gelder Studio, Hackensack, New Jersey",nan,$104.00
Art Blakey & The Jazz Messengers – Buhaina's Delight,Blue Note – BLP 4104,US,"Vinyl, LP, Album, Mono",Jazz,Jun 1963,Hard Bop,"Rated 4.47 of 30 votes (238 have, 274 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$108.19
Chet Baker – The Trumpet Artistry Of Chet Baker,World Pacific Records – WP-1206,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1958,"Hard Bop, Modal","Rated 3.67 of 3 votes (21 have, 34 want)",Very Good (VG),Sleeve: Near Mint (NM or M-),99.5%,nan,nan,$110.00
Rita Reys – The Cool Voice Of Rita Reys,Columbia – CL 903,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Hard Bop, Bop","Rated 4.33 of 6 votes (68 have, 103 want)",Near Mint (NM or M-),Sleeve: Good Plus (G+),99.3%,nan,nan,$100.00
Bobby Hutcherson – Components,Blue Note – BLP 4213,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Post Bop, Avant-garde Jazz, Hard Bop","Rated 4.70 of 23 votes (160 have, 496 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$100.00
Art Blakey & The Jazz Messengers – The Big Beat,Blue Note – BLP 4029,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1965,Hard Bop,"Rated 5.00 of 3 votes (8 have, 50 want)",Very Good (VG),Sleeve: Very Good (VG),98.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$110.00
Attila Garay – Plays His Piano Jazz Favourits,Supraphon – SUK 35486,Czechoslovakia,"Vinyl, 7"", 45 RPM, EP, Mono",Jazz,1962,Hard Bop,"No Rating Yet (7 have, 8 want)",Mint (M),Sleeve: Very Good Plus (VG+),99.9%,nan,Gramofonové Závody,$100.00
Gene Ammons – Boss Tenor,Prestige – PRLP 7180,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Soul-Jazz","Rated 4.72 of 25 votes (208 have, 158 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),92.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$105.00
Milt Jackson And Big Brass – For Someone I Love,Riverside Records – RS 9478,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.00 of 4 votes (67 have, 24 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.7%,nan,nan,$100.00
Freddie Roach – Good Move,Blue Note – BLP 4158,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.19 of 16 votes (121 have, 177 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),95.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$100.00
Prince Lasha Ensemble – Insight,CBS – 62409,UK,"Vinyl, LP, Album, Stereo",Jazz,1966,"Cool Jazz, Hard Bop","Rated 4.50 of 8 votes (43 have, 142 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$110.00
Lou Donaldson – The Natural Soul,Blue Note – BLP 4108,US,"Vinyl, LP, Album, Mono",Jazz,Feb 1963,"Soul-Jazz, Hard Bop","Rated 4.08 of 25 votes (224 have, 284 want)",Very Good Plus (VG+),Sleeve: Not Graded,96.3%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$100.00
Benny Golson – Benny Golson's New York Scene,Contemporary Records – C 3552,US,"Vinyl, LP, Mono, First pressing",Jazz,1958,Hard Bop,"Rated 4.43 of 7 votes (77 have, 86 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$110.00
Lou Donaldson with The Three Sounds – LD+3,Blue Note – BLP 4012,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1961,Hard Bop,"Rated 5.00 of 1 votes (15 have, 39 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$103.20
The J.J. Johnson Sextet – J.J. Inc.,Columbia – CL 1606,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.33 of 12 votes (84 have, 48 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$100.00
Duke Pearson – Wahoo,Blue Note – BST 84191,US,"Vinyl, LP, Album, Stereo",Jazz,1965,Hard Bop,"Rated 4.80 of 15 votes (117 have, 266 want)",Very Good (VG),Sleeve: Very Good (VG),99.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$109.00
John Coltrane – Olé Coltrane,Atlantic – 1373,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1961,"Hard Bop, Avant-garde Jazz, Modal","Rated 4.50 of 2 votes (16 have, 144 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.5%,nan,MGM Custom Pressing Division,$105.00
Dexter Gordon – Dexter Calling . . .,"Blue Note – ST-84083, Blue Note – BST 84083",US,"Vinyl, LP, Stereo",Jazz,Jan 1962,Hard Bop,"Rated 4.00 of 7 votes (69 have, 147 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),97.2%,nan,nan,$100.00
The Incredible Jimmy Smith* – Crazy! Baby,"Blue Note – 4030, Blue Note – BLP 4030",US,"Vinyl, LP, Album, Mono",Jazz,Jun 1960,Hard Bop,"Rated 4.11 of 28 votes (365 have, 146 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),92.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$105.13
Duke Pearson – Sweet Honey Bee,Blue Note – BLP 4252,US,"Vinyl, LP, Album, Mono",Jazz,1967,"Hard Bop, Soul-Jazz, Post Bop","Rated 4.55 of 29 votes (206 have, 237 want)",Mint (M),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey","All Disc Records, Inc.",$110.00
Thelonious Monk Quartet* – Misterioso,Riverside Records – RLP 12-279,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.45 of 44 votes (386 have, 319 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,Five Spot Café,nan,$108.42
The Horace Silver Quintet – The Stylings Of Silver,Blue Note – BLP 1562,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1957,Hard Bop,"Rated 4.33 of 21 votes (145 have, 146 want)",Very Good (VG),Sleeve: Generic,99.9%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$107.11
"Freddie Hubbard – The Night Of The Cookers - Live At Club La Marchal, Volume 1",Blue Note – BLP 4207,US,"Vinyl, LP, Album, Mono",Jazz,1965,"Hard Bop, Post Bop","Rated 4.68 of 19 votes (119 have, 144 want)",Very Good (VG),Sleeve: Very Good (VG),99.4%,Club La Marchal,nan,$100.00
Miles Davis And Milt Jackson – Quintet / Sextet,"Prestige – LP 7034, Prestige – PRLP 7034",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.63 of 8 votes (91 have, 83 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,"Van Gelder Studio, Hackensack, New Jersey",nan,$110.00
Eric Dolphy With Booker Little – Far Cry,"New Jazz – NJ 8270, New Jazz – NJLP 8270",US,"Vinyl, LP, Album",Jazz,1963,"Hard Bop, Post Bop","Rated 5.00 of 1 votes (15 have, 54 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$110.00
Miles Davis – Miles Davis And The Modern Jazz Giants,Prestige – PRLP 7150,US,"Vinyl, LP, Compilation, Mono",Jazz,1959,Hard Bop,"Rated 4.56 of 52 votes (497 have, 416 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.0%,nan,nan,$110.40
Roland Kirk With Jack McDuff* – Kirk's Work,"Prestige – PR 7210, Prestige – PRLP 7210",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.45 of 20 votes (170 have, 222 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$100.00
Yusef Lateef – The Blue Yusef Lateef,Atlantic – SD 1508,US,"Vinyl, LP, Album, Stereo, MO",Jazz,1968,"Hard Bop, Free Jazz","Rated 4.50 of 86 votes (568 have, 1113 want)",Mint (M),Sleeve: Mint (M),97.2%,nan,Monarch Record Mfg. Co.,$100.00
Miles Davis – 'Round About Midnight,Columbia – CL 949,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.40 of 5 votes (42 have, 154 want)",Very Good (VG),Sleeve: Good (G),100.0%,nan,nan,$110.00
Lou Donaldson – Blues Walk,Blue Note – BST 1593,US,"Vinyl, LP, Album, Stereo",Jazz,1959,"Bop, Hard Bop","Rated 4.38 of 8 votes (44 have, 152 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$110.00
Herbie Mann – Herbie Mann At The Village Gate,Atlantic – ATLANTIC 1380,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.07 of 76 votes (961 have, 155 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.4%,nan,MGM Custom Pressing Division,$100.65
